,busID,ProximaParada,Ruta,Orientacion,rangoHora,tiempoRecorrido
11775,3703,265,11842,0.0,19.5,31.0
11776,429,48,3450,1.0,7.5,64.0
11777,2415,202,2129,1.0,6.0,62.0
11778,5347,26,5665,0.0,1.0,92.0
11779,5347,26,5665,0.0,3.5,127.0
11780,6831,49,5519,1.0,21.0,32.0
11781,203,288,11381,0.0,20.0,32.0
11782,203,288,11381,0.0,2.0,31.0
11783,7069,188,2434,1.0,19.5,32.0
11784,7069,188,2434,1.0,21.5,32.0
11785,7069,188,2434,1.0,23.5,0.0
11786,3062,311,8012,0.0,4.5,126.0
11787,9239,148,10118,1.0,2.0,0.0
11788,9239,148,10118,1.0,4.0,33.0
11789,531,289,11478,1.0,1.5,96.0
11790,4218,142,9628,0.0,18.5,32.0
11791,4218,142,9628,0.0,10.0,32.0
11792,9366,170,8773,1.0,19.0,32.0
11793,6505,12,4098,0.0,2.0,64.0
11794,6505,12,4098,0.0,4.5,33.0
11795,6505,12,4098,0.0,6.5,0.0
11796,6505,12,4098,0.0,8.5,62.0
11797,6606,49,3206,1.0,17.5,94.0
11798,6606,49,3206,1.0,22.5,97.0
11799,3300,305,11107,1.0,17.5,187.0
11800,3300,305,11107,1.0,19.5,64.0
11801,7042,201,2532,1.0,3.5,250.0
11802,3110,244,7609,1.0,19.0,62.0
11803,3110,244,7609,1.0,22.0,95.0
11804,3110,244,7609,1.0,1.5,0.0
11805,4400,65,218,0.0,18.5,32.0
11806,8873,282,12060,1.0,8.0,31.0
11807,8873,282,12060,1.0,9.0,31.0
11808,8873,282,12060,1.0,10.0,65.0
11809,7679,76,846,0.0,19.0,31.0
11810,326,66,607,1.0,12.0,0.0
11811,326,66,607,1.0,19.5,0.0
11812,6266,58,407,0.0,19.5,62.0
11813,1008,107,7007,0.0,12.0,0.0
11814,1008,107,7007,0.0,0.0,32.0
11815,1008,107,7007,0.0,3.0,63.0
11816,1008,107,7007,0.0,6.5,63.0
11817,1008,107,7007,0.0,9.5,98.0
11818,5591,53,1547,0.0,20.5,124.0
11819,5591,53,1547,0.0,23.0,94.0
11820,5591,53,1547,0.0,1.5,126.0
11821,5591,53,1547,0.0,4.0,158.0
11822,5591,53,1547,0.0,6.5,157.0
11823,5607,107,7849,0.0,12.5,32.0
11824,5607,107,7849,0.0,10.5,0.0
11825,6760,102,6445,1.0,2.5,30.0
11826,6760,102,6445,1.0,3.5,63.0
11827,6760,102,6445,1.0,5.0,31.0
11828,9542,30,12408,1.0,19.0,64.0
11829,7751,79,922,1.0,5.0,152.0
11830,7751,79,922,1.0,7.0,0.0
11831,3663,268,10534,0.0,2.5,94.0
11832,4141,276,10366,0.0,21.5,94.0
11833,4141,276,10366,0.0,23.0,31.0
11834,8809,270,9824,0.0,5.0,0.0
11835,8809,270,9824,0.0,8.0,0.0
11836,9509,19,3936,1.0,19.5,63.0
11837,9509,19,3936,1.0,1.0,63.0
11838,5075,129,6927,0.0,21.0,0.0
11839,5075,129,6927,0.0,22.5,32.0
11840,6812,4,3742,0.0,9.0,31.0
11841,6812,4,3742,0.0,10.0,0.0
11842,4099,92,224,0.0,18.0,0.0
11843,4099,92,224,0.0,22.5,32.0
11844,4099,92,224,0.0,1.0,32.0
11845,4099,92,224,0.0,3.0,0.0
11846,4099,92,224,0.0,5.0,0.0
11847,4099,92,224,0.0,7.0,32.0
11848,4099,92,224,0.0,9.0,0.0
11849,4099,92,224,0.0,10.5,0.0
11850,3947,110,7931,0.0,11.5,62.0
11851,3725,272,10974,0.0,0.5,32.0
11852,3725,272,10974,0.0,1.5,0.0
11854,6839,2,3708,1.0,20.0,158.0
11855,6839,2,3708,1.0,22.0,32.0
11856,5214,101,7391,0.0,21.0,31.0
11857,5214,101,7391,0.0,23.5,0.0
11858,5214,101,7391,0.0,1.5,31.0
11859,5214,101,7391,0.0,4.5,157.0
11860,5214,101,7391,0.0,7.0,64.0
11861,5214,101,7391,0.0,10.5,63.0
11862,9172,267,9804,1.0,20.0,30.0
11863,7011,188,2642,1.0,1.0,0.0
11864,7011,188,2642,1.0,8.5,32.0
11865,8047,140,8780,0.0,6.5,31.0
11866,353,18,3855,0.0,15.5,1328.0
11867,353,18,3855,0.0,17.5,1296.0
11868,353,18,3855,0.0,19.5,819.0
11869,353,18,3855,0.0,21.5,629.0
11870,353,18,3855,0.0,23.5,855.0
11871,353,18,3855,0.0,1.5,860.0
11872,353,18,3855,0.0,3.5,763.0
11873,353,18,3855,0.0,5.5,1110.0
11874,353,18,3855,0.0,7.0,287.0
11875,353,18,3855,0.0,8.0,127.0
11876,353,18,3855,0.0,9.5,480.0
11877,353,18,3855,0.0,10.5,254.0
11878,4921,153,9810,0.0,2.5,311.0
11879,4921,153,9810,0.0,4.5,663.0
11880,4921,153,9810,0.0,6.0,254.0
11881,4921,153,9810,0.0,7.0,0.0
11882,9486,38,6244,1.0,8.0,31.0
11883,199,288,11409,1.0,2.0,62.0
11884,199,288,11409,1.0,4.5,31.0
11885,2203,207,12575,0.0,19.0,94.0
11886,6846,143,9121,0.0,5.0,64.0
11887,6846,143,9121,0.0,8.0,64.0
11888,6846,143,9121,0.0,10.5,60.0
11889,4823,11,4043,0.0,1.5,95.0
11890,4823,11,4043,0.0,4.0,63.0
11891,4823,11,4043,0.0,6.5,156.0
11892,6835,162,9503,0.0,21.0,31.0
11893,6835,162,9503,0.0,23.0,31.0
11894,6835,162,9503,0.0,1.5,0.0
11895,6835,162,9503,0.0,4.0,64.0
11896,6835,162,9503,0.0,6.5,95.0
11897,6820,4,3756,0.0,4.0,31.0
11898,6820,4,3756,0.0,6.0,96.0
11899,6820,4,3756,0.0,8.0,94.0
11900,262,16,3605,0.0,5.0,63.0
11901,4073,60,1486,0.0,19.0,99.0
11902,4073,60,1486,0.0,21.0,31.0
11903,9435,38,5076,0.0,19.0,61.0
11904,9435,38,5076,0.0,21.5,32.0
11905,8948,291,12007,0.0,6.5,65.0
11906,6173,179,2639,0.0,17.5,31.0
11907,6173,179,2639,0.0,21.0,32.0
11908,6173,179,2639,0.0,23.0,31.0
11909,6173,179,2639,0.0,2.5,0.0
11910,5526,113,7190,1.0,17.0,33.0
11911,5526,113,7190,1.0,18.0,31.0
11912,5526,113,7190,1.0,19.5,62.0
11913,5526,113,7190,1.0,21.0,94.0
11914,5526,113,7190,1.0,22.5,95.0
11915,5526,113,7190,1.0,0.0,32.0
11916,5526,113,7190,1.0,1.5,62.0
11917,5526,113,7190,1.0,3.0,374.0
11918,5526,113,7190,1.0,4.0,284.0
11919,5526,113,7190,1.0,5.5,65.0
11920,4520,160,9898,1.0,21.0,73.0
11921,5024,127,7228,1.0,5.0,71.0
11922,5024,127,7228,1.0,6.5,0.0
11923,5092,13,3033,0.0,18.5,0.0
11924,5092,13,3033,0.0,20.5,0.0
11925,5092,13,3033,0.0,22.0,0.0
11926,6506,9,3948,0.0,18.5,158.0
11927,6506,9,3948,0.0,23.5,0.0
11928,6506,9,3948,0.0,2.0,64.0
11929,6506,9,3948,0.0,4.0,0.0
11930,6506,9,3948,0.0,6.5,32.0
11931,6506,9,3948,0.0,8.5,31.0
11932,6506,9,3948,0.0,10.5,0.0
11933,7035,177,2089,1.0,2.5,94.0
11934,9453,34,4959,1.0,16.5,63.0
11935,9453,34,4959,1.0,19.0,32.0
11936,9476,3,9851,0.0,6.5,32.0
11937,7080,174,12596,1.0,6.5,33.0
11938,7080,174,12596,1.0,10.0,32.0
11939,4629,28,4365,1.0,21.0,125.0
11940,4629,28,4365,1.0,7.5,33.0
11941,4629,28,4365,1.0,10.0,63.0
11942,8972,291,12038,0.0,20.5,31.0
11943,8006,170,8169,1.0,23.5,31.0
11944,8006,170,8169,1.0,0.5,0.0
11945,8006,170,8169,1.0,2.5,63.0
11946,331,44,5490,0.0,1.5,126.0
11947,331,44,5490,0.0,3.5,607.0
11948,6285,38,5646,1.0,7.5,63.0
11949,5871,100,7330,0.0,23.0,84.0
11950,5871,100,7330,0.0,3.5,126.0
11951,5871,100,7330,0.0,6.5,125.0
11952,5871,100,7330,0.0,9.5,32.0
11953,6469,170,8805,0.0,22.0,31.0
11954,6469,170,8805,0.0,0.0,32.0
11955,4034,293,11575,0.0,17.0,93.0
11956,4034,293,11575,0.0,18.0,125.0
11957,4034,293,11575,0.0,19.5,128.0
11958,4034,293,11575,0.0,21.0,65.0
11959,4034,293,11575,0.0,22.5,96.0
11960,5751,87,1519,1.0,3.0,31.0
11961,466,37,5363,0.0,18.0,32.0
11962,466,37,5363,0.0,23.0,0.0
11963,3966,181,2365,0.0,3.0,0.0
11964,3966,181,2365,0.0,4.5,95.0
11965,3966,181,2365,0.0,6.0,64.0
11966,4400,65,336,1.0,18.5,63.0
11967,5052,22,5933,1.0,20.0,33.0
11968,5052,22,5933,1.0,23.0,284.0
11969,5052,22,5933,1.0,1.5,94.0
11970,5052,22,5933,1.0,4.5,125.0
11971,5052,22,5933,1.0,7.0,61.0
11972,3135,310,9162,0.0,6.0,31.0
11973,3101,245,12631,0.0,2.0,32.0
11974,3101,245,12631,0.0,5.5,64.0
11975,6139,151,9644,0.0,11.5,64.0
11976,6139,151,9644,0.0,18.5,29.0
11977,6139,151,9644,0.0,22.0,31.0
11978,3514,287,11456,0.0,11.0,65.0
11979,4000,185,1925,0.0,21.0,0.0
11980,4000,185,1925,0.0,23.0,0.0
11981,4000,185,1925,0.0,6.5,32.0
11982,4000,185,1925,0.0,8.5,65.0
11983,6651,95,7584,0.0,21.0,65.0
11984,6651,95,7584,0.0,0.5,0.0
11985,6651,95,7584,0.0,3.5,158.0
11986,6651,95,7584,0.0,6.5,63.0
11987,6651,95,7584,0.0,9.0,97.0
11988,9460,34,4929,0.0,4.0,95.0
11989,565,288,11381,0.0,9.5,32.0
11990,6636,121,6677,1.0,1.5,32.0
11991,6636,121,6677,1.0,6.5,95.0
11992,6636,121,6677,1.0,6.5,31.0
11993,2910,209,6655,0.0,18.0,62.0
11994,4477,167,8276,0.0,17.5,31.0
11995,5549,98,7254,0.0,19.5,32.0
11996,5549,98,7254,0.0,0.0,0.0
11997,5549,98,7254,0.0,4.5,0.0
11998,5549,98,7254,0.0,10.5,32.0
11999,2715,203,2336,0.0,20.5,62.0
12000,2715,203,2336,0.0,1.0,126.0
12001,570,232,6343,1.0,18.0,31.0
12002,8049,168,8357,1.0,7.5,32.0
12003,8049,168,8357,1.0,9.0,0.0
12004,6474,152,8136,0.0,8.0,0.0
12005,6474,152,8136,0.0,9.0,31.0
12006,3760,286,9495,1.0,2.5,63.0
12007,3760,286,9495,1.0,5.5,96.0
12008,7623,66,1120,0.0,3.0,31.0
12009,7623,66,1120,0.0,5.5,0.0
12010,7623,66,1120,0.0,8.0,32.0
12011,8939,257,11617,0.0,2.5,95.0
12012,8939,257,11617,0.0,4.0,61.0
12013,8939,257,11617,0.0,5.5,31.0
12014,8939,257,11617,0.0,7.0,31.0
12015,4671,149,8883,1.0,4.5,33.0
12016,5182,31,5853,1.0,22.0,0.0
12017,5182,31,5853,1.0,1.0,0.0
12018,3909,131,7139,0.0,4.0,123.0
12019,3909,131,7139,0.0,5.5,222.0
12020,7648,93,243,0.0,17.5,0.0
12021,7648,93,243,0.0,22.0,0.0
12022,7648,93,243,0.0,0.5,63.0
12023,7648,93,243,0.0,2.5,33.0
12024,6827,5,3556,1.0,19.5,31.0
12025,6827,5,3556,1.0,23.0,35.0
12026,6827,5,3556,1.0,2.5,63.0
12027,6827,5,3556,1.0,10.5,31.0
12028,362,42,5207,0.0,9.5,0.0
12029,362,42,5207,0.0,10.5,0.0
12030,8045,166,8184,0.0,20.0,0.0
12031,8045,166,8184,0.0,22.0,0.0
12032,4812,2,3662,0.0,8.5,32.0
12033,4812,2,3662,0.0,10.0,186.0
12034,3976,19,4278,0.0,12.0,0.0
12035,3976,19,4278,0.0,21.0,63.0
12036,3976,19,4278,0.0,3.5,95.0
12037,3375,244,7984,1.0,23.5,191.0
12038,5687,255,10336,1.0,17.0,31.0
12039,5687,255,10336,1.0,0.0,0.0
12040,5687,255,10336,1.0,3.5,32.0
12041,4579,28,5779,1.0,7.5,158.0
12042,4579,28,5779,1.0,9.5,379.0
12043,318,93,255,0.0,19.0,63.0
12044,5831,98,7359,1.0,15.5,31.0
12045,5831,98,7359,1.0,18.5,126.0
12046,5831,98,7359,1.0,22.5,221.0
12047,5831,98,7359,1.0,3.5,63.0
12048,218,271,8799,1.0,10.5,31.0
12049,5191,31,4813,1.0,12.0,63.0
12050,9521,164,9694,0.0,19.5,63.0
12051,9521,164,9694,0.0,22.0,0.0
12052,9521,164,9694,0.0,0.5,31.0
12053,3585,272,10981,1.0,22.0,0.0
12054,3585,272,10981,1.0,1.0,0.0
12055,3385,240,8046,0.0,4.5,225.0
12056,6521,32,4858,1.0,18.0,0.0
12057,6521,32,4858,1.0,20.0,95.0
12058,6521,32,4858,1.0,22.0,0.0
12059,6521,32,4858,1.0,0.0,62.0
12060,6521,32,4858,1.0,2.5,62.0
12061,6521,32,4858,1.0,4.5,0.0
12062,6521,32,4858,1.0,6.5,31.0
12063,433,16,4203,1.0,1.5,21.0
12064,6096,74,682,1.0,18.0,31.0
12065,6556,45,3327,0.0,17.0,0.0
12066,6556,45,3327,0.0,19.5,0.0
12067,4790,83,145,1.0,6.0,0.0
12068,4790,83,145,1.0,7.5,0.0
12069,3977,19,4308,0.0,7.5,95.0
12070,4515,33,5632,1.0,11.5,62.0
12071,4515,33,5632,1.0,12.5,0.0
12072,4515,33,5632,1.0,14.0,62.0
12073,4515,33,5632,1.0,15.0,96.0
12074,6469,146,8283,0.0,1.0,31.0
12075,6469,146,8283,0.0,4.0,32.0
12076,6469,146,8283,0.0,7.5,0.0
12077,3709,253,10386,0.0,16.0,0.0
12078,3709,253,10386,0.0,20.5,0.0
12079,6480,170,8771,1.0,17.5,33.0
12080,6480,170,8771,1.0,19.5,0.0
12081,5577,64,616,1.0,19.5,390.0
12082,5577,64,616,1.0,1.0,32.0
12083,5577,64,616,1.0,4.0,64.0
12084,9644,35,3243,0.0,16.0,32.0
12085,9644,35,3243,0.0,3.5,32.0
12086,9644,35,3243,0.0,5.5,0.0
12087,4973,4,5524,0.0,0.0,97.0
12088,9670,45,3357,1.0,0.5,0.0
12089,9670,45,3357,1.0,3.0,96.0
12090,3956,119,6633,1.0,5.5,195.0
12091,3128,294,8816,1.0,18.5,127.0
12092,4194,138,8651,1.0,20.5,95.0
12093,4194,138,8651,1.0,22.0,63.0
12094,4194,138,8651,1.0,23.5,0.0
12095,4194,138,8651,1.0,1.5,32.0
12096,4194,138,8651,1.0,3.0,64.0
12097,9585,160,9703,1.0,18.5,95.0
12098,9585,160,9703,1.0,23.0,158.0
12099,3621,284,10549,1.0,17.5,126.0
12100,3621,284,10549,1.0,20.0,221.0
12101,6886,151,7241,0.0,21.5,96.0
12102,3840,114,7900,1.0,11.0,63.0
12103,6517,160,9437,0.0,2.5,31.0
12104,6517,160,9437,0.0,5.5,64.0
12105,6517,160,9437,0.0,8.0,62.0
12106,1221,69,660,0.0,19.5,31.0
12107,1221,69,660,0.0,21.5,62.0
12108,2839,210,1879,1.0,4.0,31.0
12109,6869,151,9639,1.0,10.5,64.0
12110,5679,85,909,0.0,12.0,64.0
12111,4689,149,8854,0.0,6.0,64.0
12112,3820,112,7164,1.0,23.5,101.0
12113,3820,112,7164,1.0,1.5,69.0
12114,3820,112,7164,1.0,3.0,64.0
12115,5793,53,1411,0.0,10.5,62.0
12116,3049,302,11985,0.0,21.0,31.0
12117,3156,237,7182,0.0,5.0,94.0
12118,4378,73,106,1.0,0.0,94.0
12119,4378,73,106,1.0,1.5,31.0
12120,4378,73,106,1.0,3.0,31.0
12121,4378,73,106,1.0,5.0,0.0
12122,4378,73,106,1.0,8.0,63.0
12123,2416,202,12474,0.0,22.0,31.0
12124,6213,69,665,0.0,21.5,0.0
12125,6213,69,665,0.0,23.5,0.0
12126,6213,69,665,0.0,1.0,31.0
12127,6213,69,665,0.0,3.0,0.0
12128,6459,134,8137,0.0,6.5,0.0
12129,6459,134,8137,0.0,8.0,31.0
12130,4735,85,1167,0.0,4.0,347.0
12131,5152,140,8810,1.0,9.5,31.0
12132,7659,76,836,0.0,17.5,94.0
12133,7659,76,836,0.0,19.5,31.0
12134,7659,76,836,0.0,23.0,33.0
12135,4193,136,8615,1.0,16.5,63.0
12136,4193,136,8615,1.0,18.0,33.0
12137,4193,136,8615,1.0,20.0,31.0
12138,6436,134,8827,1.0,17.5,63.0
12139,6436,134,8827,1.0,18.5,94.0
12140,6436,134,8827,1.0,19.5,127.0
12141,230,1,3311,1.0,18.5,0.0
12142,230,1,3311,1.0,21.0,95.0
12143,230,1,3311,1.0,1.5,0.0
12144,230,1,3311,1.0,6.5,32.0
12145,5170,148,9726,1.0,4.0,0.0
12146,5170,148,9726,1.0,6.0,31.0
12147,6264,92,296,0.0,5.0,255.0
12148,6264,92,296,0.0,7.0,32.0
12149,3370,248,1220,0.0,20.5,157.0
12150,3370,248,1220,0.0,1.0,127.0
12151,5013,104,7946,0.0,3.0,32.0
12152,5013,104,7946,0.0,4.0,32.0
12153,9403,17,4213,0.0,23.5,65.0
12154,9403,17,4213,0.0,1.5,32.0
12155,9403,17,4213,0.0,3.0,33.0
12156,6025,283,675,0.0,3.5,32.0
12157,6025,283,675,0.0,5.5,31.0
12158,432,1,6149,1.0,18.5,32.0
12159,432,1,6149,1.0,20.5,63.0
12160,432,1,6149,1.0,23.0,32.0
12161,432,1,6149,1.0,4.0,713.0
12162,432,1,6149,1.0,6.5,795.0
12163,3857,119,6635,1.0,19.5,98.0
12164,3857,119,6635,1.0,3.0,0.0
12165,7666,80,980,1.0,3.0,158.0
12166,6423,114,6583,1.0,23.5,31.0
12167,6423,114,6583,1.0,2.5,0.0
12168,6423,114,6583,1.0,4.0,95.0
12169,6423,114,6583,1.0,8.0,0.0
12170,3219,297,7061,0.0,5.5,32.0
12171,3960,97,6898,1.0,2.5,94.0
12172,3960,97,6898,1.0,6.0,158.0
12173,3960,97,6898,1.0,9.0,31.0
12174,3636,263,11726,1.0,0.0,0.0
12175,3636,263,11726,1.0,1.5,0.0
12176,3636,263,11726,1.0,4.0,61.0
12177,3636,263,11726,1.0,5.0,0.0
12178,3636,263,11726,1.0,6.5,30.0
12179,6310,36,5056,1.0,20.0,33.0
12180,6544,12,4089,0.0,19.5,0.0
12181,6544,12,4089,0.0,0.0,32.0
12182,6544,12,4089,0.0,2.0,33.0
12183,6544,12,4089,0.0,4.5,32.0
12184,4417,60,475,1.0,3.5,94.0
12185,4417,60,475,1.0,5.5,62.0
12186,9443,19,4320,1.0,18.5,32.0
12187,9443,19,4320,1.0,2.0,0.0
12188,9443,19,4320,1.0,4.5,31.0
12189,4316,209,7454,1.0,6.5,126.0
12190,4316,209,7454,1.0,10.5,63.0
12191,3370,248,1613,0.0,20.5,1141.0
12192,3370,248,1613,0.0,0.5,1909.0
12193,9552,167,8274,0.0,2.0,0.0
12194,9552,167,8274,0.0,4.5,65.0
12195,9552,167,8274,0.0,7.0,31.0
12196,6480,167,9686,1.0,2.5,154.0
12197,4187,136,8626,1.0,22.0,30.0
12198,6894,139,8750,1.0,17.5,32.0
12199,4777,84,1519,1.0,0.5,62.0
12200,6071,151,7442,1.0,3.5,63.0
12201,6551,160,9975,1.0,6.5,94.0
12202,6551,160,9975,1.0,8.5,32.0
12203,6551,160,9975,1.0,10.0,64.0
12204,7809,66,1582,0.0,17.5,64.0
12205,7809,66,1582,0.0,19.5,64.0
12206,3736,270,10890,1.0,19.5,63.0
12207,3736,270,10890,1.0,22.0,0.0
12208,7723,61,491,0.0,18.0,63.0
12209,7723,61,491,0.0,19.5,62.0
12210,7723,61,491,0.0,21.5,129.0
12211,7723,61,491,0.0,23.5,155.0
12212,7723,61,491,0.0,1.5,125.0
12213,7723,61,491,0.0,3.5,31.0
12214,7723,61,491,0.0,5.5,31.0
12221,3098,242,1624,1.0,8.0,344.0
12222,4023,278,11158,0.0,18.0,62.0
12223,644,288,10289,0.0,13.0,158.0
12224,644,288,10289,0.0,15.0,190.0
12225,644,288,10289,0.0,18.0,222.0
12226,9463,38,12426,0.0,5.0,32.0
12227,9463,38,12426,0.0,7.0,32.0
12228,7089,174,1812,1.0,5.0,63.0
12229,5881,98,7936,0.0,16.5,31.0
12230,5881,98,7936,0.0,23.5,62.0
12231,5881,98,7936,0.0,7.0,31.0
12232,9350,170,9251,0.0,23.0,32.0
12233,9350,170,9251,0.0,2.5,32.0
12234,278,79,12213,0.0,17.0,470.0
12235,278,79,12213,0.0,18.5,344.0
12236,278,79,12213,0.0,20.0,93.0
12237,6392,119,7442,1.0,19.0,33.0
12238,6392,119,7442,1.0,3.5,31.0
12239,6164,179,1900,0.0,21.0,0.0
12240,6164,179,1900,0.0,23.0,31.0
12241,6579,49,6180,1.0,12.5,0.0
12242,6579,49,6180,1.0,2.0,95.0
12243,9683,22,4396,0.0,22.0,155.0
12244,9683,22,4396,0.0,1.5,158.0
12245,9683,22,4396,0.0,4.0,158.0
12246,9683,22,4396,0.0,6.5,127.0
12247,9583,45,3363,1.0,1.5,0.0
12248,9583,45,3363,1.0,3.5,97.0
12249,4252,190,2124,1.0,11.0,31.0
12250,4252,190,2124,1.0,5.0,0.0
12251,4252,190,2124,1.0,7.5,63.0
12252,4252,190,2124,1.0,10.0,63.0
12253,4065,74,684,0.0,18.5,94.0
12254,4272,190,2594,0.0,17.0,93.0
12255,4272,190,2594,0.0,0.0,125.0
12256,4272,190,2594,0.0,3.0,126.0
12257,4272,190,2594,0.0,5.5,126.0
12258,586,232,6348,0.0,5.0,94.0
12259,586,232,6348,0.0,6.0,370.0
12260,206,271,8798,1.0,11.0,0.0
12261,206,271,8798,1.0,18.0,31.0
12262,206,271,8798,1.0,20.5,32.0
12263,4159,280,11228,0.0,3.5,57.0
12264,4541,34,5190,0.0,18.5,63.0
12265,4541,34,5190,0.0,21.0,95.0
12266,4541,34,5190,0.0,9.0,0.0
12267,379,6,3814,0.0,1.5,93.0
12268,4449,189,2812,0.0,22.0,32.0
12269,3404,241,7897,1.0,21.5,316.0
12270,3404,241,7897,1.0,3.5,127.0
12271,3404,241,7897,1.0,4.0,0.0
12272,2910,209,6538,0.0,18.0,32.0
12273,8026,141,8218,1.0,5.5,32.0
12274,6686,96,6833,1.0,16.5,63.0
12275,6686,96,6833,1.0,18.5,0.0
12276,3586,266,10619,0.0,19.0,31.0
12277,3586,266,10619,0.0,21.5,64.0
12278,3586,266,10619,0.0,23.5,32.0
12279,3586,266,10619,0.0,1.5,31.0
12280,4114,12,4067,1.0,19.0,63.0
12281,4114,12,4067,1.0,21.0,65.0
12282,4114,12,4067,1.0,23.0,0.0
12283,4114,12,4067,1.0,1.5,0.0
12284,4114,12,4067,1.0,4.0,68.0
12285,4114,12,4067,1.0,6.0,32.0
12286,638,285,11293,0.0,18.0,127.0
12287,638,285,11293,0.0,20.5,126.0
12288,6809,7,3907,1.0,19.0,32.0
12289,6809,7,3907,1.0,21.5,66.0
12290,6809,7,3907,1.0,23.0,0.0
12291,6849,165,8827,1.0,4.0,31.0
12292,6849,165,8827,1.0,6.5,95.0
12293,7666,80,985,1.0,3.5,63.0
12294,542,289,11493,0.0,8.0,64.0
12295,542,289,11493,0.0,10.0,0.0
12296,3864,109,6490,0.0,20.0,93.0
12297,3864,109,6490,0.0,23.5,94.0
12298,3864,109,6490,0.0,3.0,223.0
12299,3864,109,6490,0.0,6.5,0.0
12300,3864,109,6490,0.0,9.5,31.0
12301,6611,7,12399,1.0,10.0,159.0
12302,3921,101,6795,0.0,0.5,62.0
12303,5049,31,4804,1.0,19.5,95.0
12304,7794,80,1359,0.0,22.0,31.0
12305,7794,80,1359,0.0,1.0,31.0
12306,7794,80,1359,0.0,4.0,93.0
12307,7794,80,1359,0.0,9.5,31.0
12308,6528,33,5630,0.0,19.5,62.0
12309,6467,157,9170,0.0,17.0,0.0
12310,6467,157,9170,0.0,3.5,0.0
12311,3987,163,9765,1.0,0.0,94.0
12312,3987,163,9765,1.0,2.5,63.0
12313,9470,164,4963,0.0,3.5,97.0
12314,9470,164,4963,0.0,8.0,33.0
12315,9470,164,4963,0.0,10.0,31.0
12316,343,24,5700,0.0,23.5,62.0
12317,343,24,5700,0.0,2.0,63.0
12318,343,24,5700,0.0,4.5,31.0
12319,343,24,5700,0.0,7.5,63.0
12320,4197,165,8717,0.0,20.5,62.0
12321,584,233,6296,0.0,6.5,63.0
12322,516,232,6311,1.0,17.5,0.0
12323,516,232,6311,1.0,18.5,0.0
12324,516,232,6311,1.0,19.5,32.0
12325,516,232,6311,1.0,20.5,0.0
12326,633,277,11105,0.0,4.5,32.0
12327,633,277,11105,0.0,6.5,35.0
12328,5356,26,4233,0.0,18.5,190.0
12329,5356,26,4233,0.0,8.5,255.0
12330,641,288,11387,1.0,2.5,63.0
12331,641,288,11387,1.0,5.0,31.0
12332,2438,202,7454,1.0,22.0,130.0
12333,2438,202,7454,1.0,1.0,189.0
12334,7652,61,488,0.0,18.0,33.0
12335,3658,263,11720,1.0,23.0,467.0
12336,5279,106,7795,0.0,21.5,31.0
12337,5279,106,7795,0.0,23.5,64.0
12338,5279,106,7795,0.0,1.5,94.0
12339,5279,106,7795,0.0,3.0,64.0
12340,5279,106,7795,0.0,5.0,316.0
12341,5279,106,7795,0.0,7.0,188.0
12342,5279,106,7795,0.0,8.5,95.0
12343,5279,106,7795,0.0,10.0,281.0
12344,4653,280,12145,1.0,7.5,32.0
12345,7619,55,1502,1.0,5.5,31.0
12346,6446,157,9159,0.0,1.0,63.0
12347,6446,157,9159,0.0,3.0,63.0
12348,4954,28,4610,0.0,1.5,31.0
12349,4954,28,4610,0.0,3.5,31.0
12350,4954,28,4610,0.0,8.0,0.0
12351,2762,225,1750,1.0,6.0,32.0
12352,5807,84,1061,1.0,2.5,62.0
12353,3424,250,8082,0.0,19.0,283.0
12354,3424,250,8082,0.0,22.0,189.0
12355,3424,250,8082,0.0,4.0,190.0
12356,7565,16,5547,0.0,23.0,31.0
12357,6861,165,9295,0.0,20.5,31.0
12358,6861,165,9295,0.0,9.5,0.0
12359,7754,55,12206,0.0,2.5,93.0
12360,7754,55,12206,0.0,4.5,343.0
12361,7754,55,12206,0.0,8.5,0.0
12362,3844,109,6499,1.0,18.0,31.0
12363,3844,109,6499,1.0,21.0,63.0
12364,3844,109,6499,1.0,0.5,0.0
12365,3844,109,6499,1.0,4.0,32.0
12366,3844,109,6499,1.0,7.0,95.0
12367,3844,109,6499,1.0,10.0,0.0
12368,4147,276,11066,1.0,3.5,62.0
12369,4147,276,11066,1.0,5.0,62.0
12370,4147,276,11066,1.0,6.5,62.0
12371,4660,140,8772,0.0,1.0,32.0
12372,8850,4,3767,1.0,2.0,31.0
12373,8850,4,3767,1.0,3.5,31.0
12374,8850,4,3767,1.0,5.5,0.0
12375,8850,4,3767,1.0,7.5,0.0
12376,8850,4,3767,1.0,8.5,0.0
12377,7601,1,3650,1.0,3.0,0.0
12378,7601,1,3650,1.0,5.0,64.0
12379,7601,1,3650,1.0,7.5,0.0
12380,6880,150,9018,1.0,22.0,31.0
12381,2415,229,7403,0.0,19.0,284.0
12382,6009,58,403,1.0,2.0,31.0
12383,6009,58,403,1.0,4.0,63.0
12384,6009,58,403,1.0,5.0,31.0
12385,7697,61,12453,1.0,4.5,63.0
12386,7697,61,12453,1.0,6.0,62.0
12387,9310,278,11180,0.0,19.5,32.0
12388,3539,263,11739,0.0,16.0,63.0
12389,3539,263,11739,0.0,17.5,62.0
12390,3539,263,11739,0.0,19.5,31.0
12391,3539,263,11739,0.0,3.0,0.0
12392,297,55,1290,0.0,4.0,156.0
12393,297,55,1290,0.0,6.5,157.0
